,nom_drive,adresse,lien_drive,latitude,longitude
608,Super Givet,"Route De Beauraing
-
Centre Cial Rives D'europe
-
08600 Givet",https://www.intermarche.com/magasins/02888/givet-08600/infos-pratiques,50.134822,4.854101
609,Contact Maubert Fontaine,"Lieu dit Le Pré Meuron
-
Route Nationale 43
-
08260 Maubert Fontaine",https://www.intermarche.com/magasins/03350/maubert-fontaine-08260/infos-pratiques,49.866514,4.429037
610,Super Revin,"13 Avenue Danton
-
08500 Revin",https://www.intermarche.com/magasins/02130/revin-08500/infos-pratiques,49.938595,4.639946
611,Super Sault les Rethel,"24 rue de Reims
-
08300 Sault les Rethel",https://www.intermarche.com/magasins/02587/sault-les-rethel-08300/infos-pratiques,49.500606,4.35818
612,Super Sedan,"Rue Cadeau
-
08200 Sedan",https://www.intermarche.com/magasins/03947/sedan-08200/infos-pratiques,49.706217,4.937302
613,Super Vireux-Molhain,"140 Avenue Roger Posty
-
08320 Vireux-Molhain",https://www.intermarche.com/magasins/01355/vireux-molhain-08320/infos-pratiques,50.077138,4.724389
614,Super Aix En Othe,"29 Rue Joseph Anglade
-
10160 Aix En Othe",https://www.intermarche.com/magasins/02136/aix-en-othe-10160/infos-pratiques,48.216216,3.741188
615,Super Arcis-sur-Aube,"104 rue de Paris
-
10700 Arcis-sur-Aube",https://www.intermarche.com/magasins/02128/arcis-sur-aube-10700/infos-pratiques,48.53503,4.130173
616,Contact Auxon,"321 Rue Des Carrés
-
10130 Auxon",https://www.intermarche.com/magasins/06951/auxon-10130/infos-pratiques,48.109817,3.921271
617,Super Bar-sur-Seine,"20 Avenue Général Leclerc
-
Rue Bonde
-
10110 Bar-sur-Seine",https://www.intermarche.com/magasins/02131/bar-sur-seine-10110/infos-pratiques,48.115855,4.382204
618,Super Brienne le Chateau,"Rue du Général Pierre Decouz
-
10500 Brienne le Chateau",https://www.intermarche.com/magasins/02111/brienne-le-chateau-10500/infos-pratiques,48.398507,4.518158
619,Super Creney près Troyes,"Rue Saint Aventin
-
ZAC de Creney
-
10150 Creney près Troyes",https://www.intermarche.com/magasins/02149/creney-pres-troyes-10150/infos-pratiques,48.327317,4.113193
620,Contact Marigny-le-Châtel,"25 Rue Roger Salengro
-
Zi
-
10350 Marigny-le-Châtel",https://www.intermarche.com/magasins/03032/marigny-le-chatel-10350/infos-pratiques,48.408595,3.737809
621,Contact Mery-sur-Seine,"Route Arcis
-
10170 Mery-sur-Seine",https://www.intermarche.com/magasins/03325/mery-sur-seine-10170/infos-pratiques,48.511266,3.898123
622,Super Nogent-sur-Seine,"47 route de Bray sur Seine
-
10400 Nogent-sur-Seine",https://www.intermarche.com/magasins/02138/nogent-sur-seine-10400/infos-pratiques,48.485389,3.490809
623,Super Saint-Julien les Villas,"130 avenue Michel Baroin
-
Centre Commerciale des Rives de Seine
-
10800 Saint-Julien les Villas",https://www.intermarche.com/magasins/02143/saint-julien-les-villas-10800/infos-pratiques,48.281287,4.096334
624,Super Saint-Julien-les-Villas,"23 Boulevard de Dijon
-
10800 Saint-Julien-les-Villas",https://www.intermarche.com/magasins/02537/saint-julien-les-villas-10800/infos-pratiques,48.267495,4.088924
625,Super Saint-Lye,"105 rue du Général de Gaulle
-
10180 Saint-Lye",https://www.intermarche.com/magasins/50377/saint-lye-10180/infos-pratiques,48.371073,3.99165
626,Super Troyes,"70 rue des Marots
-
10000 Troyes",https://www.intermarche.com/magasins/02174/troyes-10000/infos-pratiques,48.30573,4.050977
627,Super Troyes,"64 Bis Mail Des Charmilles
-
10000 Troyes",https://www.intermarche.com/magasins/02153/troyes-10000/infos-pratiques,48.30105,4.08741
628,Super Villenauxe-La-Grande,"31 rue Jean Moulin
-
10370 Villenauxe-La-Grande",https://www.intermarche.com/magasins/50152/villenauxe-la-grande-10370/infos-pratiques,48.584636,3.56091
629,Super Benfeld,"Rue de l'Europe
-
RN 83 - Zone Commercial du Niederfeld
-
67230 Benfeld",https://www.intermarche.com/magasins/05144/benfeld-67230/infos-pratiques,48.377932,7.592489
630,Contact Betschdorf,"19 rue de l'Avenir
-
67660 Betschdorf",https://www.intermarche.com/magasins/50374/betschdorf-67660/infos-pratiques,48.89759,7.911675
631,Super Brumath,"186 avenue de Strasbourg
-
67170 Brumath",https://www.intermarche.com/magasins/05446/brumath-67170/infos-pratiques,48.710212,7.70849
632,Contact Drulingen,"Rue de Weyer
-
67320 Drulingen",https://www.intermarche.com/magasins/50207/drulingen-67320/infos-pratiques,48.863416,7.185477
633,Super Haguenau,"route de Woerth
-
67500 Haguenau",https://www.intermarche.com/magasins/04758/haguenau-67500/infos-pratiques,48.827344,7.792461
634,Super Hochfelden,"8 route de Strasbourg
-
67270 Hochfelden",https://www.intermarche.com/magasins/05123/hochfelden-67270/infos-pratiques,48.75459,7.590598
635,Super La Broque,"24 rue du Donon
-
67130 La Broque",https://www.intermarche.com/magasins/05115/la-broque-67130/infos-pratiques,48.477809,7.213942
636,Super Oberhausbergen,"256 route de Mittelhausbergen
-
67205 Oberhausbergen",https://www.intermarche.com/magasins/04479/oberhausbergen-67205/infos-pratiques,48.603772,7.706223
637,Super Reichshoffen,"3 rue Gaston Fleischel
-
67110 Reichshoffen",https://www.intermarche.com/magasins/05110/reichshoffen-67110/infos-pratiques,48.933535,7.659145
638,Super Selestat,"Route de Strasbourg
-
Carrefour Maison Rouge
-
67600 Selestat",https://www.intermarche.com/magasins/05844/selestat-67600/infos-pratiques,48.274718,7.464008
639,Express Sélestat,"6 Rue du Foulon
-
67600 Sélestat",https://www.intermarche.com/magasins/05223/selestat-67600/infos-pratiques,48.258193,7.455087
640,Contact Bayard-sur-Marne,"Rue de la Gare
-
52170 Bayard-sur-Marne",https://www.intermarche.com/magasins/01713/bayard-sur-marne-52170/infos-pratiques,48.524826,5.118094
641,Contact Bologne,"Chemin de la Hache
-
Lotissement La Champagne
-
52310 Bologne",https://www.intermarche.com/magasins/06676/bologne-52310/infos-pratiques,48.193352,5.133205
642,Contact Chalindrey,"Place de Verdun
-
52600 Chalindrey",https://www.intermarche.com/magasins/09515/chalindrey-52600/infos-pratiques,47.804148,5.434526
643,Super Chateauvillain,"5 route de Chatillon
-
52120 Chateauvillain",https://www.intermarche.com/magasins/50367/chateauvillain-52120/infos-pratiques,48.031365,4.912832
644,Super Chaumont,"50 avenue de la République
-
52000 Chaumont",https://www.intermarche.com/magasins/02158/chaumont-52000/infos-pratiques,48.100054,5.144827
645,Super Chaumont,"7 Avenue de la République
-
52000 Chaumont",https://www.intermarche.com/magasins/10713/chaumont-52000/infos-pratiques,48.104616,5.142995
646,Super Joinville,"24 Avenue de la Marne
-
52300 Joinville",https://www.intermarche.com/magasins/02668/joinville-52300/infos-pratiques,48.448817,5.146312
647,Super Langres,"Centre commercial les franchisés
-
52200 Langres",https://www.intermarche.com/magasins/06019/langres-52200/infos-pratiques,47.870914,5.340673
648,Super La Porte Du Der,"Zi Les Patis
-
52220 La Porte Du Der",https://www.intermarche.com/magasins/50307/la-porte-du-der-52220/infos-pratiques,48.47364,4.77066
649,Contact Longeau-Percey,"Impasse de Vernoy
-
52250 Longeau-Percey",https://www.intermarche.com/magasins/04620/longeau-percey-52250/infos-pratiques,47.762731,5.307652
650,Super Montigny le Roi,"Route de Neufchâteau
-
Rd 74
-
52140 Montigny le Roi",https://www.intermarche.com/magasins/02112/montigny-le-roi-52140/infos-pratiques,48.009477,5.482435
651,Contact Rimaucourt,"La voie d'Andelot
-
Rn 74
-
52700 Rimaucourt",https://www.intermarche.com/magasins/01611/rimaucourt-52700/infos-pratiques,48.246936,5.321642
652,Super Saint-Dizier,"92 Rue Léon Blum
-
Vert-Bois
-
52100 Saint-Dizier",https://www.intermarche.com/magasins/02876/saint-dizier-52100/infos-pratiques,48.640844,4.971488
653,Super Saint-Dizier,"56 Rue de Vergy
-
N°agrement Phyto Ca 01377
-
52100 Saint-Dizier",https://www.intermarche.com/magasins/02193/saint-dizier-52100/infos-pratiques,48.628165,4.932728
654,Super Wassy,"Rue du Général Leclerc
-
52130 Wassy",https://www.intermarche.com/magasins/06433/wassy-52130/infos-pratiques,48.497427,4.947099
655,Super Bartenheim,"1 rue Jean Monnet
-
Zac
-
68870 Bartenheim",https://www.intermarche.com/magasins/03084/bartenheim-68870/infos-pratiques,47.635711,7.492676
656,Contact Chalampe,"Avenue de la Gare
-
68490 Chalampe",https://www.intermarche.com/magasins/50298/chalampe-68490/infos-pratiques,47.816857,7.540598
657,Super Colmar,"13 route d'ingersheim
-
Centre Commercial de la manufacture
-
68000 Colmar",https://www.intermarche.com/magasins/05912/colmar-68000/infos-pratiques,48.082602,7.350819
658,Super Dannemarie,"42 Rue de Belfort
-
68210 Dannemarie",https://www.intermarche.com/magasins/07642/dannemarie-68210/infos-pratiques,47.631135,7.110792
659,Super Ensisheim,"Rue de Pulversheim
-
68190 Ensisheim",https://www.intermarche.com/magasins/05103/ensisheim-68190/infos-pratiques,47.856836,7.334741
660,Contact Habsheim,"63 Rue du Général de Gaulle
-
68440 Habsheim",https://www.intermarche.com/magasins/11076/habsheim-68440/infos-pratiques,47.731326,7.416895
661,Super Kaysersberg,"13 Rue De La Weiss
-
68240 Kaysersberg",https://www.intermarche.com/magasins/05113/kaysersberg-68240/infos-pratiques,48.135979,7.268406
662,Super Orbey,"Rue Du Général De Gaulle
-
68370 Orbey",https://www.intermarche.com/magasins/05125/orbey-68370/infos-pratiques,48.128733,7.167699
663,Super Rixheim,"65 rue de l'Île Napoléon
-
68170 Rixheim",https://www.intermarche.com/magasins/07969/rixheim-68170/infos-pratiques,47.758128,7.400508
664,Super Rouffach,"37 rue du Général de Gaulle
-
68250 Rouffach",https://www.intermarche.com/magasins/05154/rouffach-68250/infos-pratiques,47.96732,7.302175
665,Contact Sainte-Croix-aux-Mines,"Les Moules
-
68160 Sainte-Croix-aux-Mines",https://www.intermarche.com/magasins/02215/sainte-croix-aux-mines-68160/infos-pratiques,48.256235,7.207846
666,Super Saint-Louis,"45 Avenue Général de Gaulle
-
68300 Saint-Louis",https://www.intermarche.com/magasins/10670/saint-louis-68300/infos-pratiques,47.583625,7.557901
667,Contact Seppois-le-Haut,"9 Rue de Bale
-
68580 Seppois-le-Haut",https://www.intermarche.com/magasins/03411/seppois-le-haut-68580/infos-pratiques,47.534556,7.181476
668,Super Vieux Thann,"1 rue Pienoz Kachler
-
RN 66 Route de Mulhouse
-
68800 Vieux Thann",https://www.intermarche.com/magasins/05136/vieux-thann-68800/infos-pratiques,47.802696,7.11798
669,Super Volgelsheim,"7 rue des Artisans
-
68600 Volgelsheim",https://www.intermarche.com/magasins/02446/volgelsheim-68600/infos-pratiques,48.011588,7.536147
670,Contact Waldighofen,"4 Rue De La République
-
68640 Waldighofen",https://www.intermarche.com/magasins/50265/waldighofen-68640/infos-pratiques,47.554417,7.312705
671,Contact Avize,"RD9 Chemin du paradis
-
Jules Lucotte
-
51190 Avize",https://www.intermarche.com/magasins/06679/avize-51190/infos-pratiques,48.980365,4.029257
672,Express Bezannes,"23 Rue Louis Victor De Broglie
-
Cours Christian Lange
-
51430 Bezannes",https://www.intermarche.com/magasins/09430/bezannes-51430/infos-pratiques,49.218739,3.996266
673,Super Chalons-En-Champagne,"Avenue du Mont Héry
-
Centre Commercial du Mont Héry
-
51000 Chalons-En-Champagne",https://www.intermarche.com/magasins/02220/chalons-en-champagne-51000/infos-pratiques,48.976631,4.359517
674,Super Champigny,"4 Rue de la Garenne
-
51370 Champigny",https://www.intermarche.com/magasins/07546/champigny-51370/infos-pratiques,49.264059,3.963329
675,Contact Châtillon-sur-Marne,"Le prieure de binson
-
51700 Châtillon-sur-Marne",https://www.intermarche.com/magasins/03987/chatillon-sur-marne-51700/infos-pratiques,49.091286,3.763536
676,Contact Cormicy,"38 Rue Franklin Roousvelt
-
51220 Cormicy",https://www.intermarche.com/magasins/05760/cormicy-51220/infos-pratiques,49.340411,3.958664
677,Contact Courtisols,"2 rue Denis Papin
-
51460 Courtisols",https://www.intermarche.com/magasins/50141/courtisols-51460/infos-pratiques,48.987912,4.500847
678,Contact Esternay,"Rue de l'aube
-
51310 Esternay",https://www.intermarche.com/magasins/07447/esternay-51310/infos-pratiques,48.719968,3.547436
679,Super Fère Champenoise,"Rd 43 Zone Activité Buisson Savin
-
Lieu Dit ""les Nouseaux""
-
51230 Fère Champenoise",https://www.intermarche.com/magasins/07925/fere-champenoise-51230/infos-pratiques,48.748295,3.999753
680,Super Fismes,"Route de Soissons
-
51170 Fismes",https://www.intermarche.com/magasins/02121/fismes-51170/infos-pratiques,49.308398,3.667275
681,Contact Les Mesneux,"RD 6 Parc d'activité les vianneries
-
51370 Les Mesneux",https://www.intermarche.com/magasins/06178/les-mesneux-51370/infos-pratiques,49.221446,3.960198
682,Super Mourmelon le Grand,"Rue des Tournières
-
51400 Mourmelon le Grand",https://www.intermarche.com/magasins/02148/mourmelon-le-grand-51400/infos-pratiques,49.134434,4.366293
683,Contact Pogny,"Lieu-dit Champ Melot
-
Rn 44
-
51240 Pogny",https://www.intermarche.com/magasins/04710/pogny-51240/infos-pratiques,48.85885,4.485153
684,Contact Pontfaverger Moronvilliers,"Avenue Boileau
-
Espace Commercial Les Platanes
-
51490 Pontfaverger Moronvilliers",https://www.intermarche.com/magasins/07171/pontfaverger-moronvilliers-51490/infos-pratiques,49.301005,4.32091
685,Express Reims,"7 Place Drouet d'Erlon
-
51100 Reims",https://www.intermarche.com/magasins/09755/reims-51100/infos-pratiques,49.254265,4.027479
686,Super Reims,"58 Boulevard Président Wilson
-
51100 Reims",https://www.intermarche.com/magasins/02151/reims-51100/infos-pratiques,49.240865,4.018089
687,Contact Sermaize les Bains,"Avenue du Général Sarrail
-
51250 Sermaize les Bains",https://www.intermarche.com/magasins/01275/sermaize-les-bains-51250/infos-pratiques,48.786188,4.918858
688,Contact Sillery,"2 route de Chalons
-
51500 Sillery",https://www.intermarche.com/magasins/03634/sillery-51500/infos-pratiques,49.195019,4.140505
689,Contact Tours-sur-Marne,"Le Chemin de Mareuil
-
51150 Tours-sur-Marne",https://www.intermarche.com/magasins/05010/tours-sur-marne-51150/infos-pratiques,49.048697,4.112527
690,Super Vitry le François,"11 Faubourg de Chalons
-
51300 Vitry le François",https://www.intermarche.com/magasins/06585/vitry-le-francois-51300/infos-pratiques,48.729893,4.588977
691,Super Warmeriville,"ZAC du Val des Bois
-
51110 Warmeriville",https://www.intermarche.com/magasins/01037/warmeriville-51110/infos-pratiques,49.348054,4.208834
692,Super Blamont,"1 rue du Beuhot
-
54450 Blamont",https://www.intermarche.com/magasins/04982/blamont-54450/infos-pratiques,48.587455,6.848098
693,Super Chanteheux,"1 rue Denis Papin
-
ZAC de Chanteheux
-
54300 Chanteheux",https://www.intermarche.com/magasins/02823/chanteheux-54300/infos-pratiques,48.592332,6.529055
694,Contact Colombey Les Belles,"17 Rue Du Curtin
-
54170 Colombey Les Belles",https://www.intermarche.com/magasins/07155/colombey-les-belles-54170/infos-pratiques,48.53556,5.896674
695,Super Deneuvre,"Route de Lachapelle
-
54120 Deneuvre",https://www.intermarche.com/magasins/03176/deneuvre-54120/infos-pratiques,48.440761,6.741271
696,Super Ecrouves,"153 avenue du 15ème Génie
-
54200 Ecrouves",https://www.intermarche.com/magasins/02132/ecrouves-54200/infos-pratiques,48.679677,5.872021
697,Super Homecourt,"Route de Joeuf
-
Haut des Tappes
-
54310 Homecourt",https://www.intermarche.com/magasins/04586/homecourt-54310/infos-pratiques,49.224282,6.001818
698,Super Jarny,"Avenue patton
-
54800 Jarny",https://www.intermarche.com/magasins/02678/jarny-54800/infos-pratiques,49.162082,5.871079
699,Super Jarville la Malgrange,"113 rue de la République
-
54140 Jarville la Malgrange",https://www.intermarche.com/magasins/04730/jarville-la-malgrange-54140/infos-pratiques,48.668843,6.207833
700,Super Landres,"143 chemin départemental
-
54970 Landres",https://www.intermarche.com/magasins/02123/landres-54970/infos-pratiques,49.319143,5.800502
701,Super Laxou,"12 Avenue de l'Europe
-
54520 Laxou",https://www.intermarche.com/magasins/02157/laxou-54520/infos-pratiques,48.679356,6.144952
702,Super Liverdun,"32 Route de Frouard
-
54460 Liverdun",https://www.intermarche.com/magasins/04405/liverdun-54460/infos-pratiques,48.755716,6.096746
703,Super Longuyon,"Route d'Arrancy
-
54260 Longuyon",https://www.intermarche.com/magasins/02681/longuyon-54260/infos-pratiques,49.43189,5.615545
704,Super Longwy,"Rue Pulventeux
-
ZI Pulventeux
-
54400 Longwy",https://www.intermarche.com/magasins/02943/longwy-54400/infos-pratiques,49.515708,5.751783
705,Super Ludres,"Chemin du Bon Curé
-
Centre Commercial Chaudeau
-
54710 Ludres",https://www.intermarche.com/magasins/01200/ludres-54710/infos-pratiques,48.618315,6.166487
706,Hyper Neuves-Maisons,"1137 Rue Pasteur
-
Zi Pasteur
-
54230 Neuves-Maisons",https://www.intermarche.com/magasins/03035/neuves-maisons-54230/infos-pratiques,48.615243,6.090975
707,Hyper Pont A Mousson,"Centre commercial Montrichard
-
Route de Briey
-
54700 Pont A Mousson",https://www.intermarche.com/magasins/01986/pont-a-mousson-54700/infos-pratiques,48.90978,6.038822
708,Super Pont-à-Mousson,"175 allée Pierre Brossolette
-
Centre Commercial ZAC le Breuil
-
54700 Pont-à-Mousson",https://www.intermarche.com/magasins/02117/pont-a-mousson-54700/infos-pratiques,48.920476,6.058938
709,Contact Seichamps,"21 avenue du Général de Gaulle
-
54280 Seichamps",https://www.intermarche.com/magasins/02155/seichamps-54280/infos-pratiques,48.712086,6.252458
710,Contact Villers les Nancy,"110 avenue Paul Muller
-
ZAC de Clair Lieu
-
54600 Villers les Nancy",https://www.intermarche.com/magasins/01368/villers-les-nancy-54600/infos-pratiques,48.657347,6.112173
711,Contact Bar-le-Duc,"26 Boulevard de la Rochelle
-
55000 Bar-le-Duc",https://www.intermarche.com/magasins/10719/bar-le-duc-55000/infos-pratiques,48.773045,5.161768
712,Super Belleville-sur-Meuse,"6 rue du Général de Gaulle
-
55430 Belleville-sur-Meuse",https://www.intermarche.com/magasins/03415/belleville-sur-meuse-55430/infos-pratiques,49.168515,5.386572
713,Super Chauvoncourt,"Allée Du Champ Thumaux
-
Za
-
55300 Chauvoncourt",https://www.intermarche.com/magasins/02110/chauvoncourt-55300/infos-pratiques,48.901303,5.513924
