index,supermarket,department,nom_drive,nom_driveUrl,city,adresse,latitude,longitude,lien_drive,lien_coord
531,Leclerc,62,E.Leclerc RELAIS Preures,E.Leclerc_RELAIS_Preures, 62650 Preures , Place de la Mairie 62650 Preures ,50.57195,1.87596,https://fd16-courses.leclercdrive.fr/magasin-056201-001075-attin-montreuil-sur-mer.aspx,http://maps.google.fr/maps?q=50.57195,1.87596
532,Leclerc,62,Leclerc Saint-Nicolas - Val de Scarpe,Leclerc_Saint-Nicolas_-_Val_de_Scarpe, 62223 Saint-Nicolas-lez-Arras , Route de Lille - Val De Scarpe 62223 Saint-Nicolas-lez-Arras ,50.304143,2.791429,https://fd6-courses.leclercdrive.fr/magasin-076201-076201-saint-nicolas---val-de-scarpe.aspx,http://maps.google.fr/maps?q=50.304143,2.791429
534,Leclerc,62,Leclerc Vermelles,Leclerc_Vermelles, 62980 Vermelles , 5 place de la République 62980 Vermelles ,50.4864,2.7459,https://fd14-courses.leclercdrive.fr/magasin-126202-126202-vermelles.aspx,http://maps.google.fr/maps?q=50.4864,2.7459
535,Leclerc,62,E.Leclerc RELAIS Wailly-Beaucamp,E.Leclerc_RELAIS_Wailly-Beaucamp, 62170 Wailly-Beaucamp , Parking des écoles 62170 Wailly-Beaucamp ,50.411423,1.727333,https://fd16-courses.leclercdrive.fr/magasin-056201-001054-attin-montreuil-sur-mer.aspx,http://maps.google.fr/maps?q=50.411423,1.727333
536,Leclerc,80,Leclerc Doullens,Leclerc_Doullens, 80600 Doullens , 23 Rue Menchon 80600 Doullens ,50.156425,2.344311,https://fd16-courses.leclercdrive.fr/magasin-088001-088001-doullens.aspx,http://maps.google.fr/maps?q=50.156425,2.344311
537,Leclerc,80,Leclerc Peronne,Leclerc_Peronne, 80200 PERONNE  , 28Avenue des Australiens80200 PERONNE,49.943214,2.939169,https://fd6-courses.leclercdrive.fr/magasin-068001-068001-peronne.aspx,http://maps.google.fr/maps?q=49.943214,2.939169
538,Leclerc,80,Leclerc Pont-Remy,Leclerc_Pont-Remy, 80580 Pont-Remy , 29 Rue Jean Moulin 80580 Pont-Remy ,50.05856,1.89662,https://fd16-courses.leclercdrive.fr/magasin-078001-078001-pont-remy.aspx,http://maps.google.fr/maps?q=50.05856,1.89662
539,Leclerc,80,Leclerc Rivery  Amiens,Leclerc_Rivery__Amiens, 80136 Rivery , 4 bis rue Paul Emile Victor 80136 Rivery ,49.9144987,2.3378797,https://fd5-courses.leclercdrive.fr/magasin-048001-048001-rivery-amiens.aspx,http://maps.google.fr/maps?q=49.9144987,2.3378797
540,Leclerc,76,Leclerc Etalondes,Leclerc_Etalondes, 76260 Etalondes , RD 925 76260 Etalondes ,50.0287,1.3945,https://fd12-courses.leclercdrive.fr/magasin-107601-107601-etalondes.aspx,http://maps.google.fr/maps?q=50.0287,1.3945
541,Leclerc,93,Leclerc Blanc Mesnil,Leclerc_Blanc_Mesnil, 93150 Le Blanc Mesnil , 1 avenue Armand Esders 93150 Le Blanc Mesnil ,48.948077,2.467075,https://fd7-courses.leclercdrive.fr/magasin-159301-159301-blanc-mesnil.aspx,http://maps.google.fr/maps?q=48.948077,2.467075
542,Leclerc,91,Leclerc Fleury-Mérogis,Leclerc_Fleury-Mérogis, 91700 Fleury-Mérogis , 23 rue Rosa-Parks 91700 Fleury-Mérogis ,48.637516,2.360097,https://fd13-courses.leclercdrive.fr/magasin-149101-149101-fleury-merogis.aspx,http://maps.google.fr/maps?q=48.637516,2.360097
543,Leclerc,93,Leclerc La Courneuve,Leclerc_La_Courneuve, 93120 La Courneuve , Rue Jean-Pierre Timbaud 93120 La Courneuve ,48.924403,2.4177,https://fd7-courses.leclercdrive.fr/magasin-159302-159302-la-courneuve.aspx,http://maps.google.fr/maps?q=48.924403,2.4177
544,Leclerc,94,Leclerc Le Kremlin Bicêtre,Leclerc_Le_Kremlin_Bicêtre, 94270 Le Kremlin Bicêtre , 3 Rue Jean Monnet 94270 Le Kremlin Bicêtre ,48.80952,2.36075,https://fd16-courses.leclercdrive.fr/magasin-099401-099401-le-kremlin-bicetre.aspx,http://maps.google.fr/maps?q=48.80952,2.36075
545,Leclerc,92,Leclerc Rueil-Malmaison Boulevard National,Leclerc_Rueil-Malmaison_Boulevard_National, 92500 Rueil Malmaison , 81-87 Boulevard National 92500 Rueil Malmaison ,48.8878,2.18484,https://fd3-courses.leclercdrive.fr/magasin-169203-169203-rueil-malmaison-boulevard-national.aspx,http://maps.google.fr/maps?q=48.8878,2.18484
546,Leclerc,95,Leclerc Sannois,Leclerc_Sannois, 95110 Sannois , Boulevard Gabriel Péri 95110 Sannois ,48.965497,2.2611,https://fd9-courses.leclercdrive.fr/magasin-099321-099321-sannois.aspx,http://maps.google.fr/maps?q=48.965497,2.2611
547,Leclerc,77,Leclerc Torcy,Leclerc_Torcy, 77200 Torcy , Rue Léon Blum 77200 Torcy ,48.84007,2.656052,https://fd9-courses.leclercdrive.fr/magasin-137701-137701-torcy.aspx,http://maps.google.fr/maps?q=48.84007,2.656052
548,Leclerc,77,Leclerc Coulommiers,Leclerc_Coulommiers, 77120 Coulommiers , Rue du grand Morin 77120 Coulommiers ,48.8022013,3.0973002,https://fd1-courses.leclercdrive.fr/magasin-057701-057701-coulommiers.aspx,http://maps.google.fr/maps?q=48.8022013,3.0973002
549,Leclerc,77,Leclerc Crécy-La-Chapelle,Leclerc_Crécy-La-Chapelle, 77580 Crécy La Chapelle , 130 Avenue charles de gaulle 77580 Crécy La Chapelle ,48.861111,2.892778,https://fd14-courses.leclercdrive.fr/magasin-097702-097702-crecy-la-chapelle.aspx,http://maps.google.fr/maps?q=48.861111,2.892778
550,Leclerc,77,Leclerc Dammarie-les-Lys,Leclerc_Dammarie-les-Lys, 77190 Dammarie-les-Lys , 544 rue Ampère 77190 Dammarie-les-Lys ,48.508353,2.604119,https://fd11-courses.leclercdrive.fr/magasin-067701-067701-dammarie-les-lys.aspx,http://maps.google.fr/maps?q=48.508353,2.604119
551,Leclerc,77,Leclerc Faremoutiers,Leclerc_Faremoutiers, 77515 Faremoutiers , Lieu-dit des pres du bourdeau 77515 Faremoutiers ,48.798,2.986,https://fd1-courses.leclercdrive.fr/magasin-057711-057711-faremoutiers.aspx,http://maps.google.fr/maps?q=48.798,2.986
552,Leclerc,77,Leclerc Lagny-sur-Marne,Leclerc_Lagny-sur-Marne, 77400 Lagny-sur-Marne , Rue du Gravier du Bac77400 Lagny-sur-Marne ,48.870556,2.681611,https://fd9-courses.leclercdrive.fr/magasin-137721-137721-lagny-sur-marne.aspx,http://maps.google.fr/maps?q=48.870556,2.681611
553,Leclerc,77,Leclerc Le Châtelet-en-Brie,Leclerc_Le_Châtelet-en-Brie, 77820 Le Châtelet en Brie , 5 rue des Grands Champs 77820 Le Châtelet en Brie ,48.497242,2.801149,https://fd2-courses.leclercdrive.fr/magasin-127701-127701-le-chatelet-en-brie.aspx,http://maps.google.fr/maps?q=48.497242,2.801149
554,Leclerc,77,Leclerc Mareuil-lès-Meaux,Leclerc_Mareuil-lès-Meaux, 77100 Mareuil les Meaux , Avenue de la Grande Haie 77100 Mareuil les Meaux ,48.935556,2.876389,https://fd14-courses.leclercdrive.fr/magasin-097701-097701-mareuil-les-meaux.aspx,http://maps.google.fr/maps?q=48.935556,2.876389
555,Leclerc,77,Leclerc Meaux,Leclerc_Meaux, 77100 Meaux , 101 Avenue de la Victoire 77100 Meaux ,48.9593889,2.91466667,https://fd1-courses.leclercdrive.fr/magasin-077701-077701-meaux.aspx,http://maps.google.fr/maps?q=48.9593889,2.91466667
556,Leclerc,77,Leclerc Montevrain,Leclerc_Montevrain, 77144 Montevrain , 10 rue du Clos Rose 77144 Montevrain ,48.85264,2.75425,https://fd9-courses.leclercdrive.fr/magasin-137731-137731-montevrain.aspx,http://maps.google.fr/maps?q=48.85264,2.75425
557,Leclerc,77,Leclerc Pontault-Combault,Leclerc_Pontault-Combault, 77340 Pontault-Combault , 31 Rue de Paris 77340 Pontault-Combault ,48.7771646,2.5943113,https://fd2-courses.leclercdrive.fr/magasin-117701-117701-pontault-combault.aspx,http://maps.google.fr/maps?q=48.7771646,2.5943113
558,Leclerc,77,Leclerc Provins,Leclerc_Provins, 77160 Provins , Avenue de la Voulzie 77160 Provins ,48.54558,3.2905,https://fd11-courses.leclercdrive.fr/magasin-087701-087701-provins.aspx,http://maps.google.fr/maps?q=48.54558,3.2905
559,Leclerc,77,Leclerc Servon,Leclerc_Servon, 77170 Servon , Rue Périgny 77170 Servon ,48.711675,2.579751,https://fd3-courses.leclercdrive.fr/magasin-129411-129411-servon.aspx,http://maps.google.fr/maps?q=48.711675,2.579751
560,Leclerc,77,Leclerc Varennes-sur-Seine,Leclerc_Varennes-sur-Seine, 77130 Varennes-sur-Seine , Route du petit fossard 77130 Varennes-sur-Seine ,48.3625,2.956944,https://fd13-courses.leclercdrive.fr/magasin-047701-047701-varennes-sur-seine.aspx,http://maps.google.fr/maps?q=48.3625,2.956944
561,Leclerc,77,Leclerc Villeparisis,Leclerc_Villeparisis, 77270 Villeparisis , 44 Rte de Villevaudé 77270 Villeparisis ,48.9354722,2.6221666,https://fd12-courses.leclercdrive.fr/magasin-017701-017701-villeparisis.aspx,http://maps.google.fr/maps?q=48.9354722,2.6221666
562,Leclerc,91,Leclerc Lisses,Leclerc_Lisses, 91090 Lisses , 1 rue des Cévennes 91090 Lisses ,48.6108909,2.428129,https://fd9-courses.leclercdrive.fr/magasin-099101-099101-lisses.aspx,http://maps.google.fr/maps?q=48.6108909,2.428129
563,Leclerc,78,Leclerc Achères,Leclerc_Achères, 78260 Achères , 10 rue des communes 78260 Achères ,48.965713,2.060164,https://fd6-courses.leclercdrive.fr/magasin-077801-077801-acheres.aspx,http://maps.google.fr/maps?q=48.965713,2.060164
564,Leclerc,78,Leclerc Conflans-Sainte-Honorine,Leclerc_Conflans-Sainte-Honorine, 78700 Conflans Sainte Honorine , 6 rue Leonardo Da Vinci 78700 Conflans Sainte Honorine ,49.0047026,2.0786302,https://fd3-courses.leclercdrive.fr/magasin-067801-067801-conflans-sainte-honorine.aspx,http://maps.google.fr/maps?q=49.0047026,2.0786302
565,Leclerc,92,Leclerc Colombes Michelet,Leclerc_Colombes_Michelet, 92700 Colombes , 21 rue Jules Michelet 92700 Colombes ,48.931984,2.267899,https://fd14-courses.leclercdrive.fr/magasin-159201-159201-colombes-michelet.aspx,http://maps.google.fr/maps?q=48.931984,2.267899
567,Leclerc,92,Leclerc Rueil-Malmaison Bonaparte,Leclerc_Rueil-Malmaison_Bonaparte, 92500 Rueil Malmaison , 270 Avenue Bonaparte 92500 Rueil Malmaison ,48.87516,2.167137,https://fd3-courses.leclercdrive.fr/magasin-169202-169202-rueil-malmaison-bonaparte.aspx,http://maps.google.fr/maps?q=48.87516,2.167137
568,Leclerc,91,Leclerc Massy Palaiseau,Leclerc_Massy_Palaiseau, 91120 Massy Palaiseau , 65 avenue des Allies 91120 Massy Palaiseau ,48.72582,2.24622,https://fd7-courses.leclercdrive.fr/magasin-079111-079111-massy-palaiseau.aspx,http://maps.google.fr/maps?q=48.72582,2.24622
569,Leclerc,91,Leclerc Montgeron,Leclerc_Montgeron, 91230 Montgeron , ZA La mare à boulanger 91230 Montgeron ,48.71739511,2.44204222,https://fd14-courses.leclercdrive.fr/magasin-069101-069101-montgeron.aspx,http://maps.google.fr/maps?q=48.71739511,2.44204222
570,Leclerc,91,Leclerc Morangis,Leclerc_Morangis, 91420 Morangis , 69/71 avenue Charles de Gaulle 91420 Morangis ,48.70528,2.34306,https://fd7-courses.leclercdrive.fr/magasin-079101-079101-morangis.aspx,http://maps.google.fr/maps?q=48.70528,2.34306
571,Leclerc,91,Leclerc Viry Châtillon,Leclerc_Viry_Châtillon, 91170 Viry Châtillon , 80/90 Avenue du Général de Gaulle 91170 Viry Châtillon ,48.678134,2.383311,https://fd9-courses.leclercdrive.fr/magasin-099111-099111-viry-chatillon.aspx,http://maps.google.fr/maps?q=48.678134,2.383311
572,Leclerc,93,Leclerc Epinay,Leclerc_Epinay, 93800 Epinay sur Seine , 159-165 Route de St Leu 93800 Epinay sur Seine ,48.95414,2.33415,https://fd9-courses.leclercdrive.fr/magasin-099311-099311-epinay.aspx,http://maps.google.fr/maps?q=48.95414,2.33415
573,Leclerc,93,Leclerc Aulnay-sous-Bois,Leclerc_Aulnay-sous-Bois, 93600 Aulnay sous Bois , 85-109 rue Auguste Renoir 93600 Aulnay sous Bois ,48.960673,2.498832,https://fd1-courses.leclercdrive.fr/magasin-089301-089301-aulnay-sous-bois.aspx,http://maps.google.fr/maps?q=48.960673,2.498832
574,Leclerc,94,Leclerc Bonneuil-sur-Marne,Leclerc_Bonneuil-sur-Marne, 94380 Bonneuil sur Marne , 4 Avenue des 28 arpents 94380 Bonneuil sur Marne ,48.76426494,2.47699209,https://fd3-courses.leclercdrive.fr/magasin-129401-129401-bonneuil-sur-marne.aspx,http://maps.google.fr/maps?q=48.76426494,2.47699209
575,Leclerc,94,Leclerc Vitry-sur-Seine,Leclerc_Vitry-sur-Seine, 94400 Vitry-sur-Seine , 13-15 Avenue du Président 94400 Vitry-sur-Seine ,48.7958884,2.4118745,https://fd5-courses.leclercdrive.fr/magasin-069401-069401-vitry-sur-seine.aspx,http://maps.google.fr/maps?q=48.7958884,2.4118745
576,Leclerc,95,Leclerc Chambly,Leclerc_Chambly, 95340 Persan , RD4 95340 Persan ,49.15425,2.2694,https://fd8-courses.leclercdrive.fr/magasin-096001-096001-chambly.aspx,http://maps.google.fr/maps?q=49.15425,2.2694
577,Leclerc,95,Leclerc Marines,Leclerc_Marines, 95640 Marines , 1 rue de la Richarderie 95640 Marines ,49.142176,1.967737,https://fd7-courses.leclercdrive.fr/magasin-089502-089502-marines.aspx,http://maps.google.fr/maps?q=49.142176,1.967737
578,Leclerc,95,Leclerc Moisselles  Domont,Leclerc_Moisselles__Domont, 95570 Moisselles , RN1 95570 Moisselles ,49.039218,2.343006,https://fd7-courses.leclercdrive.fr/magasin-179501-179501-moisselles-domont.aspx,http://maps.google.fr/maps?q=49.039218,2.343006
579,Leclerc,95,Leclerc Saint-Ouen-l'Aumône,Leclerc_Saint-Ouen-l'Aumône, 95310 Saint-Ouen l'Aumone , Rue de Paris 95310 Saint-Ouen l'Aumone ,49.03505501,2.12154201,https://fd14-courses.leclercdrive.fr/magasin-149501-149501-saint-ouen-laumone.aspx,http://maps.google.fr/maps?q=49.03505501,2.12154201
580,Leclerc,14,Leclerc Argences,Leclerc_Argences, 14370 Argences , Rue de la Gare 14370 Argences ,49.119094,-0.172713,https://fd12-courses.leclercdrive.fr/magasin-781401-781401-argences.aspx,http://maps.google.fr/maps?q=49.119094,-0.172713
581,Leclerc,14,Leclerc Bayeux,Leclerc_Bayeux, 14400 Bayeux , Boulevard du 6 juin 14400 Bayeux ,49.278963,-0.720034,https://fd5-courses.leclercdrive.fr/magasin-071401-071401-bayeux.aspx,http://maps.google.fr/maps?q=49.278963,-0.720034
582,Leclerc,14,Leclerc Bretteville-sur-Odon,Leclerc_Bretteville-sur-Odon, 14760 Bretteville-sur-Odon , 5 Avenue du Fresne 14760 Bretteville-sur-Odon ,49.164777,-0.422892,https://fd1-courses.leclercdrive.fr/magasin-031411-031411-bretteville-sur-odon.aspx,http://maps.google.fr/maps?q=49.164777,-0.422892
583,Leclerc,14,Leclerc Caen Cote de Nacre,Leclerc_Caen_Cote_de_Nacre, 14000 Caen , 17 rue de la girafe 14000 Caen ,49.2052265,-0.367924,https://fd1-courses.leclercdrive.fr/magasin-031401-031401-caen-cote-de-nacre.aspx,http://maps.google.fr/maps?q=49.2052265,-0.367924
584,Leclerc,14,Leclerc Carpiquet,Leclerc_Carpiquet, 14650 Carpiquet , 1Rue des Monts Panneaux 14650 Carpiquet ,49.1916724,-0.4415491,https://fd1-courses.leclercdrive.fr/magasin-031421-031421-carpiquet.aspx,http://maps.google.fr/maps?q=49.1916724,-0.4415491
585,Leclerc,14,Leclerc Colombelles,Leclerc_Colombelles, 14460 Colombelles , Rue Jean Monet 14460 Colombelles ,49.193845,-0.297065,https://fd4-courses.leclercdrive.fr/magasin-101402-101402-colombelles.aspx,http://maps.google.fr/maps?q=49.193845,-0.297065
586,Leclerc,14,Leclerc Cormelles-le-Royal  Caen Sud,Leclerc_Cormelles-le-Royal__Caen_Sud, 14123 Cormelles le Royal , Rue des Frères Lumières 14123 Cormelles le Royal ,49.153727,-0.313561,https://fd4-courses.leclercdrive.fr/magasin-101401-101401-cormelles-le-royal-caen-sud.aspx,http://maps.google.fr/maps?q=49.153727,-0.313561
587,Leclerc,14,Leclerc Falaise,Leclerc_Falaise, 14700 Falaise , Rue du buisson du parc 14700 Falaise ,48.913002,-0.20653,https://fd13-courses.leclercdrive.fr/magasin-111401-111401-falaise.aspx,http://maps.google.fr/maps?q=48.913002,-0.20653
588,Leclerc,14,Leclerc Honfleur - Outlet,Leclerc_Honfleur_-_Outlet, 14600 Honfleur , Avenue de Normandie 14600 Honfleur ,49.416973,0.265345,https://fd10-courses.leclercdrive.fr/magasin-041401-041401-honfleur---outlet.aspx,http://maps.google.fr/maps?q=49.416973,0.265345
589,Leclerc,14,Leclerc Ifs,Leclerc_Ifs, 14123 IFS , 190 Rue de Rocquancourt 14123 IFS ,49.143116,-0.340649,https://fd4-courses.leclercdrive.fr/magasin-101404-101404-ifs.aspx,http://maps.google.fr/maps?q=49.143116,-0.340649
590,Leclerc,14,Leclerc Lisieux,Leclerc_Lisieux, 14100 Lisieux , Route de Paris 14100 Lisieux ,49.142566,0.264916,https://fd11-courses.leclercdrive.fr/magasin-061401-061401-lisieux.aspx,http://maps.google.fr/maps?q=49.142566,0.264916
591,Leclerc,14,Leclerc Piéton Les Rives de l'Orne,Leclerc_Piéton_Les_Rives_de_l'Orne, 14000 Caen , Centre Commercial Les Rives de l'Orne 14000 Caen ,49.178554,-0.348987,https://fd4-courses.leclercdrive.fr/magasin-101403-101403-pieton-les-rives-de-lorne.aspx,http://maps.google.fr/maps?q=49.178554,-0.348987
592,Leclerc,14,Leclerc Pont-l'Evêque,Leclerc_Pont-l'Evêque, 14130 Pont-l'Evêque , 10 rue Pierre Gamare 14130 Pont-l'Evêque ,49.291812,0.196145,https://fd8-courses.leclercdrive.fr/magasin-081401-081401-pont-leveque.aspx,http://maps.google.fr/maps?q=49.291812,0.196145
593,Leclerc,14,Leclerc Relais Caen - Bernières,Leclerc_Relais_Caen_-_Bernières, 14000 Caen , 83 Rue de Bernières 14000 Caen ,49.1816826,-0.3605368,https://fd1-courses.leclercdrive.fr/magasin-031412-031412-relais-caen---bernieres.aspx,http://maps.google.fr/maps?q=49.1816826,-0.3605368
594,Leclerc,14,Leclerc Touques  Deauville,Leclerc_Touques__Deauville, 14800 Touques , Rue de la Vallée d'Auge 14800 Touques ,49.344879,0.096045,https://fd8-courses.leclercdrive.fr/magasin-081402-081402-touques-deauville.aspx,http://maps.google.fr/maps?q=49.344879,0.096045
595,Leclerc,14,Leclerc Villers-Bocage,Leclerc_Villers-Bocage, 14310 Villers-Bocage , 1 Route de Caen 14310 Villers-Bocage ,49.084272,-0.644293,https://fd16-courses.leclercdrive.fr/magasin-151401-151401-villers-bocage.aspx,http://maps.google.fr/maps?q=49.084272,-0.644293
596,Leclerc,14,Leclerc Vire,Leclerc_Vire, 14500 Vire , 39 route de Caen 14500 Vire ,48.8552958,-0.8787599,https://fd2-courses.leclercdrive.fr/magasin-051401-051401-vire.aspx,http://maps.google.fr/maps?q=48.8552958,-0.8787599
597,Leclerc,61,Leclerc Fontenai-sur-Orne,Leclerc_Fontenai-sur-Orne, 61200 Ecouché-les-Vallées , 35 Rue de la Grande Pimprenelle 61200 Ecouché-les-Vallées ,48.72515,-0.05639,https://fd14-courses.leclercdrive.fr/magasin-026102-026102-fontenai-sur-orne.aspx,http://maps.google.fr/maps?q=48.72515,-0.05639
598,Leclerc,76,Leclerc Le Havre - Docks Vauban,Leclerc_Le_Havre_-_Docks_Vauban, 76600 Le Havre , Centre commercial Docks Vauban 76600 Le Havre ,49.490319,0.133424,https://fd6-courses.leclercdrive.fr/magasin-097602-097602-le-havre---docks-vauban.aspx,http://maps.google.fr/maps?q=49.490319,0.133424
599,Leclerc,76,Leclerc Le Houlme,Leclerc_Le_Houlme, 76770 Le Houlme , 163 avenue du Général de Gaulle 76770 Le Houlme ,49.51389,1.036191,https://fd6-courses.leclercdrive.fr/magasin-137602-137602-le-houlme.aspx,http://maps.google.fr/maps?q=49.51389,1.036191
600,Leclerc,50,Leclerc Saint-Hilaire-Petitville  Carentan,Leclerc_Saint-Hilaire-Petitville__Carentan, 50500 Saint Hilaire Petitville , Rue du Mesnil 50500 Saint Hilaire Petitville ,49.303545,-1.211188,https://fd12-courses.leclercdrive.fr/magasin-045001-045001-saint-hilaire-petitville-carentan.aspx,http://maps.google.fr/maps?q=49.303545,-1.211188
601,Leclerc,61,Leclerc Saint-Pierre-du-Regard,Leclerc_Saint-Pierre-du-Regard, 61790 Saint-Pierre-du-Regard , ZIC La Remazière 61790 Saint-Pierre-du-Regard ,48.828679,-0.562062,https://fd2-courses.leclercdrive.fr/magasin-016102-016102-saint-pierre-du-regard.aspx,http://maps.google.fr/maps?q=48.828679,-0.562062
602,Leclerc,27,Leclerc Evreux Netreville,Leclerc_Evreux_Netreville, 27000 Evreux , 442 rue du Luxembourg 27000 Evreux ,49.032759,1.1851,https://fd14-courses.leclercdrive.fr/magasin-102701-102701-evreux-netreville.aspx,http://maps.google.fr/maps?q=49.032759,1.1851
603,Leclerc,27,Leclerc Le Neubourg,Leclerc_Le_Neubourg, 27110 Crosville-La-Vieille , Rue Jean Petit27110 Crosville-La-Vieille ,49.157233,0.914867,https://fd12-courses.leclercdrive.fr/magasin-042701-042701-le-neubourg.aspx,http://maps.google.fr/maps?q=49.157233,0.914867
604,Leclerc,27,Leclerc Menneval  Bernay,Leclerc_Menneval__Bernay, 27300 Menneval , Route de Rouen 27300 Menneval ,49.103011,0.606694,https://fd14-courses.leclercdrive.fr/magasin-062701-062701-menneval-bernay.aspx,http://maps.google.fr/maps?q=49.103011,0.606694
605,Leclerc,27,Leclerc Nonancourt  Saint-Lubin,Leclerc_Nonancourt__Saint-Lubin, 27320 La Madeleine de Nonancourt , Route de Merville 27320 La Madeleine de Nonancourt ,48.77604622,1.20995522,https://fd5-courses.leclercdrive.fr/magasin-022801-022801-nonancourt-saint-lubin.aspx,http://maps.google.fr/maps?q=48.77604622,1.20995522
606,Leclerc,27,Leclerc Val-de-Reuil  Louviers,Leclerc_Val-de-Reuil__Louviers, 27100 Val de Reuil , Rue Sainte Marguerite 27100 Val de Reuil ,49.2527,1.191,https://fd14-courses.leclercdrive.fr/magasin-092701-092701-val-de-reuil-louviers.aspx,http://maps.google.fr/maps?q=49.2527,1.191
607,Leclerc,27,Leclerc Vernon,Leclerc_Vernon, 27200 Vernon , Boulevard Jean Jaurès 27200 Vernon ,49.095601,1.465704,https://fd9-courses.leclercdrive.fr/magasin-082701-082701-vernon.aspx,http://maps.google.fr/maps?q=49.095601,1.465704
608,Leclerc,76,Leclerc Rouen - Rive gauche,Leclerc_Rouen_-_Rive_gauche, 76100 Rouen , 27 Avenue Jean Rondeaux 76100 Rouen ,49.434677,1.076759,https://fd9-courses.leclercdrive.fr/magasin-177604-177604-rouen---rive-gauche.aspx,http://maps.google.fr/maps?q=49.434677,1.076759
609,Leclerc,50,Leclerc Coutances,Leclerc_Coutances, 50200 Coutances , avenue Division Leclerc 50200 Coutances ,49.06725,-1.432363,https://fd12-courses.leclercdrive.fr/magasin-085001-085001-coutances.aspx,http://maps.google.fr/maps?q=49.06725,-1.432363
610,Leclerc,50,Leclerc Equeurdreville,Leclerc_Equeurdreville, 50460 Equeurdreville , Rue Vauban 50460 Equeurdreville ,49.6528,-1.649533,https://fd1-courses.leclercdrive.fr/magasin-025001-025001-equeurdreville.aspx,http://maps.google.fr/maps?q=49.6528,-1.649533
